game_id,season,season_type,date,start_time_utc,status,away_team_id,home_team_id,away_abbrev,home_abbrev,away_score,home_score,venue,ot,doubleheader,game_number
823420,2026,regular,2026-08-21,2026-08-21T22:40:00Z,scheduled,mlb-stl,mlb-phi,STL,PHI,,,Citizens Bank Park,,N,1
823510,2026,regular,2026-08-21,2026-08-21T23:05:00Z,scheduled,mlb-tor,mlb-nyy,TOR,NYY,,,Yankee Stadium,,N,1
824800,2026,regular,2026-08-21,2026-08-21T23:05:00Z,scheduled,mlb-tb,mlb-bal,TB,BAL,,,Oriole Park at Camden Yards,,N,1
823830,2026,regular,2026-08-21,2026-08-21T23:10:00Z,scheduled,mlb-wsh,mlb-mia,WSH,MIA,,,loanDepot park,,N,1
824721,2026,regular,2026-08-21,2026-08-21T23:10:00Z,scheduled,mlb-sf,mlb-bos,SF,BOS,,,Fenway Park,,N,1
824559,2026,regular,2026-08-21,2026-08-21T23:40:00Z,scheduled,mlb-nym,mlb-cws,NYM,CWS,,,Rate Field,,N,1
822857,2026,regular,2026-08-21,2026-08-22T00:05:00Z,scheduled,mlb-laa,mlb-tex,LAA,TEX,,,Globe Life Field,,N,1
824072,2026,regular,2026-08-21,2026-08-22T00:10:00Z,scheduled,mlb-det,mlb-kc,DET,KC,,,Kauffman Stadium,,N,1
824152,2026,regular,2026-08-21,2026-08-22T00:10:00Z,scheduled,mlb-ath,mlb-hou,ATH,HOU,,,Daikin Park,,N,1
824317,2026,regular,2026-08-21,2026-08-22T00:40:00Z,scheduled,mlb-cle,mlb-col,CLE,COL,,,Coors Field,,N,1
823262,2026,regular,2026-08-21,2026-08-22T01:40:00Z,scheduled,mlb-min,mlb-sd,MIN,SD,,,Petco Park,,N,1
825045,2026,regular,2026-08-21,2026-08-22T01:40:00Z,scheduled,mlb-cin,mlb-ari,CIN,ARI,,,Chase Field,,N,1
823101,2026,regular,2026-08-21,2026-08-22T02:10:00Z,scheduled,mlb-chc,mlb-sea,CHC,SEA,,,T-Mobile Park,,N,1
823911,2026,regular,2026-08-21,2026-08-22T02:10:00Z,scheduled,mlb-pit,mlb-lad,PIT,LAD,,,UNIQLO Field at Dodger Stadium,,N,1
823509,2026,regular,2026-08-22,2026-08-22T17:35:00Z,scheduled,mlb-tor,mlb-nyy,TOR,NYY,,,Yankee Stadium,,N,1
823743,2026,regular,2026-08-22,2026-08-22T18:10:00Z,scheduled,mlb-atl,mlb-mil,ATL,MIL,,,American Family Field,,N,1
823831,2026,regular,2026-08-22,2026-08-22T20:10:00Z,scheduled,mlb-wsh,mlb-mia,WSH,MIA,,,loanDepot park,,N,1
823422,2026,regular,2026-08-22,2026-08-22T22:05:00Z,scheduled,mlb-stl,mlb-phi,STL,PHI,,,Citizens Bank Park,,N,1
822858,2026,regular,2026-08-22,2026-08-22T23:05:00Z,scheduled,mlb-laa,mlb-tex,LAA,TEX,,,Globe Life Field,,N,1
824798,2026,regular,2026-08-22,2026-08-22T23:05:00Z,scheduled,mlb-tb,mlb-bal,TB,BAL,,,Oriole Park at Camden Yards,,N,1
824151,2026,regular,2026-08-22,2026-08-22T23:10:00Z,scheduled,mlb-ath,mlb-hou,ATH,HOU,,,Daikin Park,,N,1
824560,2026,regular,2026-08-22,2026-08-22T23:10:00Z,scheduled,mlb-nym,mlb-cws,NYM,CWS,,,Rate Field,,N,1
823100,2026,regular,2026-08-22,2026-08-22T23:15:00Z,scheduled,mlb-chc,mlb-sea,CHC,SEA,,,T-Mobile Park,,N,1
824073,2026,regular,2026-08-22,2026-08-22T23:15:00Z,scheduled,mlb-det,mlb-kc,DET,KC,,,Kauffman Stadium,,N,1
824718,2026,regular,2026-08-22,2026-08-22T23:15:00Z,scheduled,mlb-sf,mlb-bos,SF,BOS,,,Fenway Park,,N,1
824316,2026,regular,2026-08-22,2026-08-23T00:10:00Z,scheduled,mlb-cle,mlb-col,CLE,COL,,,Coors Field,,N,1
825044,2026,regular,2026-08-22,2026-08-23T00:10:00Z,scheduled,mlb-cin,mlb-ari,CIN,ARI,,,Chase Field,,N,1
823261,2026,regular,2026-08-22,2026-08-23T00:40:00Z,scheduled,mlb-min,mlb-sd,MIN,SD,,,Petco Park,,N,1
823910,2026,regular,2026-08-22,2026-08-23T01:10:00Z,scheduled,mlb-pit,mlb-lad,PIT,LAD,,,UNIQLO Field at Dodger Stadium,,N,1
823421,2026,regular,2026-08-23,2026-08-23T17:35:00Z,scheduled,mlb-stl,mlb-phi,STL,PHI,,,Citizens Bank Park,,N,1
823507,2026,regular,2026-08-23,2026-08-23T17:35:00Z,scheduled,mlb-tor,mlb-nyy,TOR,NYY,,,Yankee Stadium,,N,1
824799,2026,regular,2026-08-23,2026-08-23T17:35:00Z,scheduled,mlb-tb,mlb-bal,TB,BAL,,,Oriole Park at Camden Yards,,N,1
823827,2026,regular,2026-08-23,2026-08-23T17:40:00Z,scheduled,mlb-wsh,mlb-mia,WSH,MIA,,,loanDepot park,,N,1
824071,2026,regular,2026-08-23,2026-08-23T18:10:00Z,scheduled,mlb-det,mlb-kc,DET,KC,,,Kauffman Stadium,,N,1
824150,2026,regular,2026-08-23,2026-08-23T18:10:00Z,scheduled,mlb-ath,mlb-hou,ATH,HOU,,,Daikin Park,,N,1
824558,2026,regular,2026-08-23,2026-08-23T18:10:00Z,scheduled,mlb-nym,mlb-cws,NYM,CWS,,,Rate Field,,N,1
822856,2026,regular,2026-08-23,2026-08-23T18:35:00Z,scheduled,mlb-laa,mlb-tex,LAA,TEX,,,Globe Life Field,,N,1
824315,2026,regular,2026-08-23,2026-08-23T19:10:00Z,scheduled,mlb-cle,mlb-col,CLE,COL,,,Coors Field,,N,1
824720,2026,regular,2026-08-23,2026-08-23T19:10:00Z,scheduled,mlb-sf,mlb-bos,SF,BOS,,,Fenway Park,,N,1
823099,2026,regular,2026-08-23,2026-08-23T20:10:00Z,scheduled,mlb-chc,mlb-sea,CHC,SEA,,,T-Mobile Park,,N,1
823258,2026,regular,2026-08-23,2026-08-23T20:10:00Z,scheduled,mlb-min,mlb-sd,MIN,SD,,,Petco Park,,N,1
823909,2026,regular,2026-08-23,2026-08-23T20:10:00Z,scheduled,mlb-pit,mlb-lad,PIT,LAD,,,UNIQLO Field at Dodger Stadium,,N,1
825043,2026,regular,2026-08-23,2026-08-23T20:15:00Z,scheduled,mlb-cin,mlb-ari,CIN,ARI,,,Chase Field,,N,1
823745,2026,regular,2026-08-23,2026-08-23T23:10:00Z,scheduled,mlb-atl,mlb-mil,ATL,MIL,,,Journey Bank Ballpark,,N,1
823828,2026,regular,2026-08-24,2026-08-24T22:40:00Z,scheduled,mlb-bos,mlb-mia,BOS,MIA,,,loanDepot park,,N,1
824235,2026,regular,2026-08-24,2026-08-24T22:40:00Z,scheduled,mlb-tb,mlb-det,TB,DET,,,Comerica Park,,N,1
822695,2026,regular,2026-08-24,2026-08-24T22:45:00Z,scheduled,mlb-col,mlb-wsh,COL,WSH,,,Nationals Park,,N,1
824557,2026,regular,2026-08-24,2026-08-24T23:40:00Z,scheduled,mlb-tex,mlb-cws,TEX,CWS,,,Rate Field,,N,1
823992,2026,regular,2026-08-24,2026-08-25T01:38:00Z,scheduled,mlb-cle,mlb-laa,CLE,LAA,,,Angel Stadium,,N,1
823097,2026,regular,2026-08-24,2026-08-25T01:40:00Z,scheduled,mlb-phi,mlb-sea,PHI,SEA,,,T-Mobile Park,,N,1
823260,2026,regular,2026-08-24,2026-08-25T01:40:00Z,scheduled,mlb-pit,mlb-sd,PIT,SD,,,Petco Park,,N,1
824964,2026,regular,2026-08-24,2026-08-25T01:40:00Z,scheduled,mlb-min,mlb-ath,MIN,ATH,,,Sutter Health Park,,N,1
825041,2026,regular,2026-08-24,2026-08-25T01:40:00Z,scheduled,mlb-chc,mlb-ari,CHC,ARI,,,Chase Field,,N,1
823183,2026,regular,2026-08-24,2026-08-25T01:45:00Z,scheduled,mlb-cin,mlb-sf,CIN,SF,,,Oracle Park,,N,1
823826,2026,regular,2026-08-25,2026-08-25T22:40:00Z,scheduled,mlb-bos,mlb-mia,BOS,MIA,,,loanDepot park,,N,1
824233,2026,regular,2026-08-25,2026-08-25T22:40:00Z,scheduled,mlb-tb,mlb-det,TB,DET,,,Comerica Park,,N,1
822693,2026,regular,2026-08-25,2026-08-25T22:45:00Z,scheduled,mlb-col,mlb-wsh,COL,WSH,,,Nationals Park,,N,1
823505,2026,regular,2026-08-25,2026-08-25T23:05:00Z,scheduled,mlb-hou,mlb-nyy,HOU,NYY,,,Yankee Stadium,,N,1
822773,2026,regular,2026-08-25,2026-08-25T23:07:00Z,scheduled,mlb-kc,mlb-tor,KC,TOR,,,Rogers Centre,,N,1
823585,2026,regular,2026-08-25,2026-08-25T23:10:00Z,scheduled,mlb-mil,mlb-nym,MIL,NYM,,,Citi Field,,N,1
824881,2026,regular,2026-08-25,2026-08-25T23:15:00Z,scheduled,mlb-lad,mlb-atl,LAD,ATL,,,Truist Park,,N,1
824556,2026,regular,2026-08-25,2026-08-25T23:40:00Z,scheduled,mlb-tex,mlb-cws,TEX,CWS,,,Rate Field,,N,1
823016,2026,regular,2026-08-25,2026-08-25T23:45:00Z,scheduled,mlb-bal,mlb-stl,BAL,STL,,,Busch Stadium,,N,1
823989,2026,regular,2026-08-25,2026-08-26T01:38:00Z,scheduled,mlb-cle,mlb-laa,CLE,LAA,,,Angel Stadium,,N,1
823098,2026,regular,2026-08-25,2026-08-26T01:40:00Z,scheduled,mlb-phi,mlb-sea,PHI,SEA,,,T-Mobile Park,,N,1
823259,2026,regular,2026-08-25,2026-08-26T01:40:00Z,scheduled,mlb-pit,mlb-sd,PIT,SD,,,Petco Park,,N,1
824962,2026,regular,2026-08-25,2026-08-26T01:40:00Z,scheduled,mlb-min,mlb-ath,MIN,ATH,,,Sutter Health Park,,N,1
825042,2026,regular,2026-08-25,2026-08-26T01:40:00Z,scheduled,mlb-chc,mlb-ari,CHC,ARI,,,Chase Field,,N,1
823181,2026,regular,2026-08-25,2026-08-26T01:45:00Z,scheduled,mlb-cin,mlb-sf,CIN,SF,,,Oracle Park,,N,1
824234,2026,regular,2026-08-26,2026-08-26T17:10:00Z,scheduled,mlb-tb,mlb-det,TB,DET,,,Comerica Park,,N,1
825039,2026,regular,2026-08-26,2026-08-26T19:40:00Z,scheduled,mlb-chc,mlb-ari,CHC,ARI,,,Chase Field,,N,1
823180,2026,regular,2026-08-26,2026-08-26T19:45:00Z,scheduled,mlb-cin,mlb-sf,CIN,SF,,,Oracle Park,,N,1
823988,2026,regular,2026-08-26,2026-08-26T20:07:00Z,scheduled,mlb-cle,mlb-laa,CLE,LAA,,,Angel Stadium,,N,1
823096,2026,regular,2026-08-26,2026-08-26T20:10:00Z,scheduled,mlb-phi,mlb-sea,PHI,SEA,,,T-Mobile Park,,N,1
823255,2026,regular,2026-08-26,2026-08-26T20:10:00Z,scheduled,mlb-pit,mlb-sd,PIT,SD,,,Petco Park,,N,1
823825,2026,regular,2026-08-26,2026-08-26T22:40:00Z,scheduled,mlb-bos,mlb-mia,BOS,MIA,,,loanDepot park,,N,1
822692,2026,regular,2026-08-26,2026-08-26T22:45:00Z,scheduled,mlb-col,mlb-wsh,COL,WSH,,,Nationals Park,,N,1
823506,2026,regular,2026-08-26,2026-08-26T23:05:00Z,scheduled,mlb-hou,mlb-nyy,HOU,NYY,,,Yankee Stadium,,N,1
822772,2026,regular,2026-08-26,2026-08-26T23:07:00Z,scheduled,mlb-kc,mlb-tor,KC,TOR,,,Rogers Centre,,N,1
823584,2026,regular,2026-08-26,2026-08-26T23:10:00Z,scheduled,mlb-mil,mlb-nym,MIL,NYM,,,Citi Field,,N,1
824878,2026,regular,2026-08-26,2026-08-26T23:15:00Z,scheduled,mlb-lad,mlb-atl,LAD,ATL,,,Truist Park,,N,1
824555,2026,regular,2026-08-26,2026-08-26T23:40:00Z,scheduled,mlb-tex,mlb-cws,TEX,CWS,,,Rate Field,,N,1
823015,2026,regular,2026-08-26,2026-08-26T23:45:00Z,scheduled,mlb-bal,mlb-stl,BAL,STL,,,Busch Stadium,,N,1
824963,2026,regular,2026-08-26,2026-08-27T01:05:00Z,scheduled,mlb-min,mlb-ath,MIN,ATH,,,Sutter Health Park,,N,1
822694,2026,regular,2026-08-27,2026-08-27T17:05:00Z,scheduled,mlb-col,mlb-wsh,COL,WSH,,,Nationals Park,,N,1
823014,2026,regular,2026-08-27,2026-08-27T18:15:00Z,scheduled,mlb-bal,mlb-stl,BAL,STL,,,Busch Stadium,,N,1
823503,2026,regular,2026-08-27,2026-08-27T23:05:00Z,scheduled,mlb-hou,mlb-nyy,HOU,NYY,,,Yankee Stadium,,N,1
822771,2026,regular,2026-08-27,2026-08-27T23:07:00Z,scheduled,mlb-kc,mlb-tor,KC,TOR,,,Rogers Centre,,N,1
823581,2026,regular,2026-08-27,2026-08-27T23:10:00Z,scheduled,mlb-mil,mlb-nym,MIL,NYM,,,Citi Field,,N,1
824879,2026,regular,2026-08-27,2026-08-27T23:15:00Z,scheduled,mlb-lad,mlb-atl,LAD,ATL,,,Truist Park,,N,1
823179,2026,regular,2026-08-27,2026-08-28T01:45:00Z,scheduled,mlb-ari,mlb-sf,ARI,SF,,,Oracle Park,,N,1
824638,2026,regular,2026-08-28,2026-08-28T18:20:00Z,scheduled,mlb-cin,mlb-chc,CIN,CHC,,,Wrigley Field,,N,1
824231,2026,regular,2026-08-28,2026-08-28T22:40:00Z,scheduled,mlb-lad,mlb-det,LAD,DET,,,Comerica Park,,N,1
822691,2026,regular,2026-08-28,2026-08-28T22:45:00Z,scheduled,mlb-mia,mlb-wsh,MIA,WSH,,,Nationals Park,,N,1
823504,2026,regular,2026-08-28,2026-08-28T23:05:00Z,scheduled,mlb-bos,mlb-nyy,BOS,NYY,,,Yankee Stadium,,N,1
822769,2026,regular,2026-08-28,2026-08-28T23:07:00Z,scheduled,mlb-sea,mlb-tor,SEA,TOR,,,Rogers Centre,,N,1
822935,2026,regular,2026-08-28,2026-08-28T23:10:00Z,scheduled,mlb-sd,mlb-tb,SD,TB,,,Tropicana Field,,N,1
823583,2026,regular,2026-08-28,2026-08-28T23:10:00Z,scheduled,mlb-hou,mlb-nym,HOU,NYM,,,Citi Field,,N,1
824396,2026,regular,2026-08-28,2026-08-28T23:10:00Z,scheduled,mlb-kc,mlb-cle,KC,CLE,,,Progressive Field,,N,1
824877,2026,regular,2026-08-28,2026-08-28T23:15:00Z,scheduled,mlb-col,mlb-atl,COL,ATL,,,Truist Park,,N,1
823744,2026,regular,2026-08-28,2026-08-28T23:40:00Z,scheduled,mlb-tex,mlb-mil,TEX,MIL,,,American Family Field,,N,1
823666,2026,regular,2026-08-28,2026-08-29T00:10:00Z,scheduled,mlb-cws,mlb-min,CWS,MIN,,,Target Field,,N,1
823013,2026,regular,2026-08-28,2026-08-29T00:15:00Z,scheduled,mlb-pit,mlb-stl,PIT,STL,,,Busch Stadium,,N,1
823985,2026,regular,2026-08-28,2026-08-29T01:38:00Z,scheduled,mlb-phi,mlb-laa,PHI,LAA,,,Angel Stadium,,N,1
824960,2026,regular,2026-08-28,2026-08-29T01:40:00Z,scheduled,mlb-bal,mlb-ath,BAL,ATH,,,Sutter Health Park,,N,1
823178,2026,regular,2026-08-28,2026-08-29T02:15:00Z,scheduled,mlb-ari,mlb-sf,ARI,SF,,,Oracle Park,,N,1
823539,2026,regular,2026-08-29,2026-06-06T23:35:00Z,postponed,mlb-bos,mlb-nyy,BOS,NYY,,,Yankee Stadium,,N,1
823539,2026,regular,2026-08-29,2026-08-29T17:05:00Z,scheduled,mlb-bos,mlb-nyy,BOS,NYY,,,Yankee Stadium,,S,1
824230,2026,regular,2026-08-29,2026-08-29T17:10:00Z,scheduled,mlb-lad,mlb-det,LAD,DET,,,Comerica Park,,N,1
823665,2026,regular,2026-08-29,2026-08-29T18:10:00Z,scheduled,mlb-cws,mlb-min,CWS,MIN,,,Target Field,,N,1
823011,2026,regular,2026-08-29,2026-08-29T18:15:00Z,scheduled,mlb-pit,mlb-stl,PIT,STL,,,Busch Stadium,,N,1
824637,2026,regular,2026-08-29,2026-08-29T18:20:00Z,scheduled,mlb-cin,mlb-chc,CIN,CHC,,,Wrigley Field,,N,1
822770,2026,regular,2026-08-29,2026-08-29T19:07:00Z,scheduled,mlb-sea,mlb-tor,SEA,TOR,,,Rogers Centre,,N,1
822690,2026,regular,2026-08-29,2026-08-29T20:05:00Z,scheduled,mlb-mia,mlb-wsh,MIA,WSH,,,Nationals Park,,N,1
823177,2026,regular,2026-08-29,2026-08-29T20:05:00Z,scheduled,mlb-ari,mlb-sf,ARI,SF,,,Oracle Park,,S,1
822936,2026,regular,2026-08-29,2026-08-29T20:10:00Z,scheduled,mlb-sd,mlb-tb,SD,TB,,,Tropicana Field,,N,1
823582,2026,regular,2026-08-29,2026-08-29T20:10:00Z,scheduled,mlb-hou,mlb-nym,HOU,NYM,,,Citi Field,,N,1
824392,2026,regular,2026-08-29,2026-08-29T20:10:00Z,scheduled,mlb-kc,mlb-cle,KC,CLE,,,Progressive Field,,N,1
824874,2026,regular,2026-08-29,2026-08-29T20:10:00Z,scheduled,mlb-col,mlb-atl,COL,ATL,,,Truist Park,,N,1
823501,2026,regular,2026-08-29,2026-08-29T23:15:00Z,scheduled,mlb-bos,mlb-nyy,BOS,NYY,,,Yankee Stadium,,S,2
823741,2026,regular,2026-08-29,2026-08-29T23:15:00Z,scheduled,mlb-tex,mlb-mil,TEX,MIL,,,American Family Field,,N,1
823176,2026,regular,2026-08-29,2026-08-30T02:05:00Z,scheduled,mlb-ari,mlb-sf,ARI,SF,,,Oracle Park,,S,2
824961,2026,regular,2026-08-29,2026-08-30T02:05:00Z,scheduled,mlb-bal,mlb-ath,BAL,ATH,,,Sutter Health Park,,N,1
823986,2026,regular,2026-08-29,2026-08-30T02:07:00Z,scheduled,mlb-phi,mlb-laa,PHI,LAA,,,Angel Stadium,,N,1
822688,2026,regular,2026-08-30,2026-08-30T16:15:00Z,scheduled,mlb-mia,mlb-wsh,MIA,WSH,,,Nationals Park,,N,1
823502,2026,regular,2026-08-30,2026-08-30T17:35:00Z,scheduled,mlb-bos,mlb-nyy,BOS,NYY,,,Yankee Stadium,,N,1
824876,2026,regular,2026-08-30,2026-08-30T17:35:00Z,scheduled,mlb-col,mlb-atl,COL,ATL,,,Truist Park,,N,1
822766,2026,regular,2026-08-30,2026-08-30T17:37:00Z,scheduled,mlb-sea,mlb-tor,SEA,TOR,,,Rogers Centre,,N,1
822933,2026,regular,2026-08-30,2026-08-30T17:40:00Z,scheduled,mlb-sd,mlb-tb,SD,TB,,,Tropicana Field,,N,1
824232,2026,regular,2026-08-30,2026-08-30T17:40:00Z,scheduled,mlb-lad,mlb-det,LAD,DET,,,Comerica Park,,N,1
824393,2026,regular,2026-08-30,2026-08-30T17:40:00Z,scheduled,mlb-kc,mlb-cle,KC,CLE,,,Progressive Field,,N,1
823662,2026,regular,2026-08-30,2026-08-30T18:10:00Z,scheduled,mlb-cws,mlb-min,CWS,MIN,,,Target Field,,N,1
823740,2026,regular,2026-08-30,2026-08-30T18:10:00Z,scheduled,mlb-tex,mlb-mil,TEX,MIL,,,American Family Field,,N,1
823010,2026,regular,2026-08-30,2026-08-30T18:15:00Z,scheduled,mlb-pit,mlb-stl,PIT,STL,,,Busch Stadium,,N,1
824636,2026,regular,2026-08-30,2026-08-30T19:10:00Z,scheduled,mlb-cin,mlb-chc,CIN,CHC,,,Wrigley Field,,N,1
824959,2026,regular,2026-08-30,2026-08-30T20:05:00Z,scheduled,mlb-bal,mlb-ath,BAL,ATH,,,Sutter Health Park,,N,1
823987,2026,regular,2026-08-30,2026-08-30T20:07:00Z,scheduled,mlb-phi,mlb-laa,PHI,LAA,,,Angel Stadium,,N,1
823580,2026,regular,2026-08-30,2026-08-30T23:20:00Z,scheduled,mlb-hou,mlb-nym,HOU,NYM,,,Citi Field,,N,1
824911,2026,regular,2026-08-31,2026-06-18T23:15:00Z,postponed,mlb-sf,mlb-atl,SF,ATL,,,Truist Park,,N,1
824911,2026,regular,2026-08-31,2026-08-31T22:05:00Z,scheduled,mlb-sf,mlb-atl,SF,ATL,,,Truist Park,,N,1
822932,2026,regular,2026-08-31,2026-08-31T22:40:00Z,scheduled,mlb-nym,mlb-tb,NYM,TB,,,Tropicana Field,,N,1
824473,2026,regular,2026-08-31,2026-08-31T22:40:00Z,scheduled,mlb-sd,mlb-cin,SD,CIN,,,Great American Ball Park,,N,1
822689,2026,regular,2026-08-31,2026-08-31T22:45:00Z,scheduled,mlb-mia,mlb-wsh,MIA,WSH,,,Nationals Park,,N,1
824719,2026,regular,2026-08-31,2026-08-31T22:45:00Z,scheduled,mlb-sea,mlb-bos,SEA,BOS,,,Fenway Park,,N,1
823663,2026,regular,2026-08-31,2026-08-31T23:40:00Z,scheduled,mlb-det,mlb-min,DET,MIN,,,Target Field,,N,1
824635,2026,regular,2026-08-31,2026-08-31T23:40:00Z,scheduled,mlb-mil,mlb-chc,MIL,CHC,,,Wrigley Field,,N,1
822855,2026,regular,2026-08-31,2026-09-01T00:05:00Z,scheduled,mlb-ath,mlb-tex,ATH,TEX,,,Globe Life Field,,N,1
824149,2026,regular,2026-08-31,2026-09-01T00:10:00Z,scheduled,mlb-cws,mlb-hou,CWS,HOU,,,Daikin Park,,N,1
824314,2026,regular,2026-08-31,2026-09-01T00:40:00Z,scheduled,mlb-bal,mlb-col,BAL,COL,,,Coors Field,,N,1
823982,2026,regular,2026-08-31,2026-09-01T01:38:00Z,scheduled,mlb-nyy,mlb-laa,NYY,LAA,,,Angel Stadium,,N,1
825040,2026,regular,2026-08-31,2026-09-01T01:40:00Z,scheduled,mlb-phi,mlb-ari,PHI,ARI,,,Chase Field,,N,1
822929,2026,regular,2026-09-01,2026-09-01T22:40:00Z,scheduled,mlb-nym,mlb-tb,NYM,TB,,,Tropicana Field,,N,1
823340,2026,regular,2026-09-01,2026-09-01T22:40:00Z,scheduled,mlb-sf,mlb-pit,SF,PIT,,,PNC Park,,N,1
824391,2026,regular,2026-09-01,2026-09-01T22:40:00Z,scheduled,mlb-tor,mlb-cle,TOR,CLE,,,Progressive Field,,N,1
824472,2026,regular,2026-09-01,2026-09-01T22:40:00Z,scheduled,mlb-sd,mlb-cin,SD,CIN,,,Great American Ball Park,,N,1
822687,2026,regular,2026-09-01,2026-09-01T22:45:00Z,scheduled,mlb-atl,mlb-wsh,ATL,WSH,,,Nationals Park,,N,1
824716,2026,regular,2026-09-01,2026-09-01T22:45:00Z,scheduled,mlb-sea,mlb-bos,SEA,BOS,,,Fenway Park,,N,1
823661,2026,regular,2026-09-01,2026-09-01T23:40:00Z,scheduled,mlb-det,mlb-min,DET,MIN,,,Target Field,,N,1
824070,2026,regular,2026-09-01,2026-09-01T23:40:00Z,scheduled,mlb-mia,mlb-kc,MIA,KC,,,Kauffman Stadium,,N,1
824633,2026,regular,2026-09-01,2026-09-01T23:40:00Z,scheduled,mlb-mil,mlb-chc,MIL,CHC,,,Wrigley Field,,N,1
822854,2026,regular,2026-09-01,2026-09-02T00:05:00Z,scheduled,mlb-ath,mlb-tex,ATH,TEX,,,Globe Life Field,,N,1
824148,2026,regular,2026-09-01,2026-09-02T00:10:00Z,scheduled,mlb-cws,mlb-hou,CWS,HOU,,,Daikin Park,,N,1
824313,2026,regular,2026-09-01,2026-09-02T00:40:00Z,scheduled,mlb-bal,mlb-col,BAL,COL,,,Coors Field,,N,1
823984,2026,regular,2026-09-01,2026-09-02T01:38:00Z,scheduled,mlb-nyy,mlb-laa,NYY,LAA,,,Angel Stadium,,N,1
825038,2026,regular,2026-09-01,2026-09-02T01:40:00Z,scheduled,mlb-phi,mlb-ari,PHI,ARI,,,Chase Field,,N,1
823908,2026,regular,2026-09-01,2026-09-02T02:10:00Z,scheduled,mlb-stl,mlb-lad,STL,LAD,,,UNIQLO Field at Dodger Stadium,,N,1
824470,2026,regular,2026-09-02,2026-09-02T16:40:00Z,scheduled,mlb-sd,mlb-cin,SD,CIN,,,Great American Ball Park,,N,1
822686,2026,regular,2026-09-02,2026-09-02T17:05:00Z,scheduled,mlb-atl,mlb-wsh,ATL,WSH,,,Nationals Park,,N,1
822851,2026,regular,2026-09-02,2026-09-02T18:35:00Z,scheduled,mlb-ath,mlb-tex,ATH,TEX,,,Globe Life Field,,N,1
824312,2026,regular,2026-09-02,2026-09-02T19:10:00Z,scheduled,mlb-bal,mlb-col,BAL,COL,,,Coors Field,,N,1
825037,2026,regular,2026-09-02,2026-09-02T19:40:00Z,scheduled,mlb-phi,mlb-ari,PHI,ARI,,,Chase Field,,N,1
824717,2026,regular,2026-09-02,2026-09-02T20:10:00Z,scheduled,mlb-sea,mlb-bos,SEA,BOS,,,Fenway Park,,N,1
822931,2026,regular,2026-09-02,2026-09-02T22:40:00Z,scheduled,mlb-nym,mlb-tb,NYM,TB,,,Tropicana Field,,N,1
823339,2026,regular,2026-09-02,2026-09-02T22:40:00Z,scheduled,mlb-sf,mlb-pit,SF,PIT,,,PNC Park,,N,1
824390,2026,regular,2026-09-02,2026-09-02T22:40:00Z,scheduled,mlb-tor,mlb-cle,TOR,CLE,,,Progressive Field,,N,1
823660,2026,regular,2026-09-02,2026-09-02T23:40:00Z,scheduled,mlb-det,mlb-min,DET,MIN,,,Target Field,,N,1
824068,2026,regular,2026-09-02,2026-09-02T23:40:00Z,scheduled,mlb-mia,mlb-kc,MIA,KC,,,Kauffman Stadium,,N,1
824634,2026,regular,2026-09-02,2026-09-02T23:40:00Z,scheduled,mlb-mil,mlb-chc,MIL,CHC,,,Wrigley Field,,N,1
824147,2026,regular,2026-09-02,2026-09-03T00:10:00Z,scheduled,mlb-cws,mlb-hou,CWS,HOU,,,Daikin Park,,N,1
823983,2026,regular,2026-09-02,2026-09-03T01:38:00Z,scheduled,mlb-nyy,mlb-laa,NYY,LAA,,,Angel Stadium,,N,1
823906,2026,regular,2026-09-02,2026-09-03T02:10:00Z,scheduled,mlb-stl,mlb-lad,STL,LAD,,,UNIQLO Field at Dodger Stadium,,N,1
823337,2026,regular,2026-09-03,2026-09-03T16:35:00Z,scheduled,mlb-sf,mlb-pit,SF,PIT,,,PNC Park,,N,1
824388,2026,regular,2026-09-03,2026-09-03T17:10:00Z,scheduled,mlb-tor,mlb-cle,TOR,CLE,,,Progressive Field,,N,1
824144,2026,regular,2026-09-03,2026-09-03T18:10:00Z,scheduled,mlb-cws,mlb-hou,CWS,HOU,,,Daikin Park,,N,1
824632,2026,regular,2026-09-03,2026-09-03T23:15:00Z,scheduled,mlb-mil,mlb-chc,MIL,CHC,,,Wrigley Field,,N,1
824796,2026,regular,2026-09-03,2026-09-03T23:15:00Z,scheduled,mlb-bos,mlb-bal,BOS,BAL,,,Oriole Park at Camden Yards,,N,1
824069,2026,regular,2026-09-03,2026-09-03T23:40:00Z,scheduled,mlb-mia,mlb-kc,MIA,KC,,,Kauffman Stadium,,N,1
822853,2026,regular,2026-09-03,2026-09-04T00:05:00Z,scheduled,mlb-tb,mlb-tex,TB,TEX,,,Globe Life Field,,N,1
823095,2026,regular,2026-09-03,2026-09-04T01:40:00Z,scheduled,mlb-ath,mlb-sea,ATH,SEA,,,T-Mobile Park,,N,1
823907,2026,regular,2026-09-03,2026-09-04T02:10:00Z,scheduled,mlb-stl,mlb-lad,STL,LAD,,,UNIQLO Field at Dodger Stadium,,N,1
824424,2026,regular,2026-09-04,2026-06-14T17:40:00Z,postponed,mlb-det,mlb-cle,DET,CLE,,,Progressive Field,,N,1
824424,2026,regular,2026-09-04,2026-09-04T18:10:00Z,scheduled,mlb-det,mlb-cle,DET,CLE,,,Progressive Field,,S,1
