game_id,sport,season,season_type,date,as_of_date,away_team_id,home_team_id,status,away_common_opponents,home_common_opponents,away_games_played,home_games_played,away_head_to_head,home_head_to_head,home_advantage,away_last10_form,home_last10_form,away_season_scoring,home_season_scoring,away_travel_km,home_travel_km,away_head_to_head_games,away_head_to_head_avg_scored,away_head_to_head_avg_allowed,home_head_to_head_games,home_head_to_head_avg_scored,home_head_to_head_avg_allowed,away_last10_form_wins,away_last10_form_losses,away_last10_form_otl,away_last10_form_l10_pct,home_last10_form_wins,home_last10_form_losses,home_last10_form_otl,home_last10_form_l10_pct,away_season_scoring_spg,away_season_scoring_sapg,away_season_scoring_gp,home_season_scoring_spg,home_season_scoring_sapg,home_season_scoring_gp,away_common_opponents_opponents,away_common_opponents_games,away_common_opponents_wrf,away_common_opponents_wra,home_common_opponents_opponents,home_common_opponents_games,home_common_opponents_wrf,home_common_opponents_wra,final_away,final_home,actual_total,actual_margin,winner,feature_versions
823945,MLB,2026,regular,2026-05-30,2026-05-30,mlb-phi,mlb-lad,final,,,57,57,,,0.35,,,,,0.0,0.0,1,2.0,4.0,1,4.0,2.0,5,5,0,0.5,8,2,0,0.8,3.9474,4.2807,57,5.2982,3.1579,57,10,44,3.8182,4.3864,10,38,4.8947,3.6316,4,3,7,-1,mlb-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824190,MLB,2026,regular,2026-05-30,2026-05-30,mlb-mil,mlb-hou,final,,,54,59,,,0.35,,,,,0.0,0.0,1,5.0,4.0,1,4.0,5.0,8,2,0,0.8,7,3,0,0.7,4.8889,3.4259,54,4.4407,5.0847,59,6,20,4.15,3.0,6,21,4.2381,4.7619,2,9,11,7,mlb-hou,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824352,MLB,2026,regular,2026-05-30,2026-05-30,mlb-sf,mlb-col,final,,,57,58,,,0.35,,,,,0.0,0.0,1,6.0,8.0,1,8.0,6.0,2,8,0,0.2,2,8,0,0.2,3.6842,4.6667,57,4.0862,5.3793,58,8,38,3.5263,4.7105,8,42,3.6905,5.3571,3,8,11,5,mlb-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824431,MLB,2026,regular,2026-05-30,2026-05-30,mlb-bos,mlb-cle,final,,,56,59,,,0.35,,,,,0.0,0.0,1,3.0,4.0,1,4.0,3.0,4,6,0,0.4,7,3,0,0.7,3.8036,4.125,56,4.1356,3.8983,59,11,46,3.913,4.1739,11,39,4.1795,3.8205,9,1,10,-8,mlb-bos,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824513,MLB,2026,regular,2026-05-30,2026-05-30,mlb-atl,mlb-cin,final,,,58,56,,,0.35,,,,,0.0,0.0,1,8.0,3.0,1,3.0,8.0,7,3,0,0.7,5,5,0,0.5,5.2931,3.431,58,4.4286,4.9821,56,9,41,5.5366,3.8293,9,29,5.0,5.5862,5,2,7,-3,mlb-atl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824593,MLB,2026,regular,2026-05-30,2026-05-30,mlb-det,mlb-cws,final,,,58,57,,,0.35,,,,,0.0,0.0,1,3.0,4.0,1,4.0,3.0,2,8,0,0.2,6,4,0,0.6,3.8103,4.3621,58,4.6667,4.6491,57,9,31,3.7742,4.129,9,35,4.5143,4.2,1,7,8,6,mlb-cws,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824833,MLB,2026,regular,2026-05-30,2026-05-30,mlb-tor,mlb-bal,final,,,58,58,,,0.35,,,,,0.0,0.0,2,4.0,3.0,2,3.0,4.0,8,2,0,0.8,5,5,0,0.5,4.0345,4.069,58,4.4828,5.2241,58,11,41,4.0976,3.9756,11,41,4.1951,5.2683,5,6,11,1,mlb-bal,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825000,MLB,2026,regular,2026-05-30,2026-05-30,mlb-nyy,mlb-ath,final,,,57,57,,,0.35,,,,,0.0,0.0,4,3.75,2.25,4,2.25,3.75,7,3,0,0.7,4,6,0,0.4,5.0526,3.386,57,4.1754,4.7193,57,9,39,5.5641,3.3846,9,35,4.4,4.5143,4,6,10,2,mlb-ath,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822729,MLB,2026,regular,2026-05-31,2026-05-31,mlb-sd,mlb-wsh,final,,,57,59,,,0.35,,,,,0.0,0.0,2,5.5,7.0,2,7.0,5.5,3,7,0,0.3,6,4,0,0.6,3.9474,4.0175,57,5.4237,5.4407,59,8,28,3.1786,3.9643,8,28,4.9286,5.5357,2,4,6,2,mlb-wsh,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822895,MLB,2026,regular,2026-05-31,2026-05-31,mlb-kc,mlb-tex,final,,,58,58,,,0.35,,,,,0.0,0.0,2,3.5,8.0,2,8.0,3.5,2,8,0,0.2,4,6,0,0.4,3.7586,4.7241,58,3.9828,3.9138,58,6,27,4.2593,5.037,6,28,3.5,4.0714,3,6,9,3,mlb-tex,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822976,MLB,2026,regular,2026-05-31,2026-05-31,mlb-laa,mlb-tb,final,,,59,55,,,0.35,,,,,0.0,0.0,2,9.5,5.5,2,5.5,9.5,6,4,0,0.6,5,5,0,0.5,4.2881,5.1017,59,4.6727,4.3818,55,6,25,4.28,4.76,6,23,4.2609,3.8696,2,5,7,3,mlb-tb,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823053,MLB,2026,regular,2026-05-31,2026-05-31,mlb-chc,mlb-stl,final,,,59,56,,,0.35,,,,,0.0,0.0,2,5.5,3.5,2,3.5,5.5,3,7,0,0.3,3,7,0,0.3,4.7966,4.4068,59,4.3214,4.5714,56,10,35,4.4286,4.6857,10,36,4.8056,4.3889,1,5,6,4,mlb-stl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823133,MLB,2026,regular,2026-05-31,2026-05-31,mlb-ari,mlb-sea,final,,,57,59,,,0.35,,,,,0.0,0.0,2,3.5,6.0,2,6.0,3.5,7,3,0,0.7,7,3,0,0.7,4.5965,4.4386,57,4.2712,3.7797,59,4,12,4.4167,6.0833,4,21,3.1905,3.9048,2,3,5,1,mlb-sea,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823373,MLB,2026,regular,2026-05-31,2026-05-31,mlb-min,mlb-pit,final,,,59,59,,,0.35,,,,,0.0,0.0,2,7.0,8.0,2,8.0,7.0,5,5,0,0.5,6,4,0,0.6,4.6102,4.8644,59,4.9492,4.5254,59,7,28,4.1071,5.1429,7,25,5.56,3.68,3,9,12,6,mlb-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823621,MLB,2026,regular,2026-05-31,2026-05-31,mlb-mia,mlb-nym,final,,,59,58,,,0.35,,,,,0.0,0.0,5,3.6,3.4,5,3.4,3.6,4,6,0,0.4,4,6,0,0.4,4.2203,4.5593,59,3.9483,4.3276,58,9,28,3.8214,4.3214,9,35,4.4857,4.3714,1,10,11,9,mlb-nym,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823944,MLB,2026,regular,2026-05-31,2026-05-31,mlb-phi,mlb-lad,final,,,58,58,,,0.35,,,,,0.0,0.0,2,3.0,3.5,2,3.5,3.0,5,5,0,0.5,8,2,0,0.8,3.9483,4.2586,58,5.2586,3.1724,58,10,44,3.8182,4.3864,10,38,4.8947,3.6316,1,9,10,8,mlb-lad,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824187,MLB,2026,regular,2026-05-31,2026-05-31,mlb-mil,mlb-hou,final,,,55,60,,,0.35,,,,,0.0,0.0,2,3.5,6.5,2,6.5,3.5,7,3,0,0.7,7,3,0,0.7,4.8364,3.5273,55,4.5167,5.0333,60,6,20,4.15,3.0,6,21,4.2381,4.7619,2,0,2,-2,mlb-mil,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824354,MLB,2026,regular,2026-05-31,2026-05-31,mlb-sf,mlb-col,final,,,58,59,,,0.35,,,,,0.0,0.0,2,4.5,8.0,2,8.0,4.5,2,8,0,0.2,3,7,0,0.3,3.6724,4.7241,58,4.1525,5.339,59,8,38,3.5263,4.7105,8,42,3.6905,5.3571,19,6,25,-13,mlb-sf,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824430,MLB,2026,regular,2026-05-31,2026-05-31,mlb-bos,mlb-cle,final,,,57,60,,,0.35,,,,,0.0,0.0,2,6.0,2.5,2,2.5,6.0,4,6,0,0.4,6,4,0,0.6,3.8947,4.0702,57,4.0833,3.9833,60,11,46,3.913,4.1739,11,39,4.1795,3.8205,9,4,13,-5,mlb-bos,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824512,MLB,2026,regular,2026-05-31,2026-05-31,mlb-atl,mlb-cin,final,,,59,57,,,0.35,,,,,0.0,0.0,2,6.5,2.5,2,2.5,6.5,7,3,0,0.7,5,5,0,0.5,5.2881,3.4068,59,4.386,4.9825,57,9,41,5.5366,3.8293,9,29,5.0,5.5862,4,6,10,2,mlb-cin,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824592,MLB,2026,regular,2026-05-31,2026-05-31,mlb-det,mlb-cws,final,,,59,58,,,0.35,,,,,0.0,0.0,2,2.0,5.5,2,5.5,2.0,2,8,0,0.2,6,4,0,0.6,3.7627,4.4068,59,4.7069,4.5862,58,9,31,3.7742,4.129,9,35,4.5143,4.2,1,2,3,1,mlb-cws,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824832,MLB,2026,regular,2026-05-31,2026-05-31,mlb-tor,mlb-bal,final,,,59,59,,,0.35,,,,,0.0,0.0,3,4.3333,4.0,3,4.0,4.3333,7,3,0,0.7,6,4,0,0.6,4.0508,4.1017,59,4.5085,5.2203,59,11,41,4.0976,3.9756,11,41,4.1951,5.2683,5,9,14,4,mlb-bal,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825001,MLB,2026,regular,2026-05-31,2026-05-31,mlb-nyy,mlb-ath,final,,,58,58,,,0.35,,,,,0.0,0.0,5,3.8,3.0,5,3.0,3.8,6,4,0,0.6,4,6,0,0.4,5.0345,3.431,58,4.2069,4.7069,58,9,39,5.5641,3.3846,9,35,4.4,4.5143,13,8,21,-5,mlb-nyy,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822730,MLB,2026,regular,2026-06-01,2026-06-01,mlb-mia,mlb-wsh,final,,,60,60,,,0.35,,,,,341.7,0.0,3,5.0,4.0,3,4.0,5.0,4,6,0,0.4,6,4,0,0.6,4.1667,4.65,60,5.4,5.3833,60,11,42,4.3095,4.5476,11,44,5.4545,5.4773,7,3,10,-4,mlb-mia,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822974,MLB,2026,regular,2026-06-01,2026-06-01,mlb-det,mlb-tb,final,,,60,56,,,0.35,,,,,1627.6,0.0,,,,,,,2,8,0,0.2,5,5,0,0.5,3.7167,4.3667,60,4.6786,4.3393,56,11,39,3.6154,4.4872,11,42,5.0238,4.5,10,9,19,-1,mlb-det,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823050,MLB,2026,regular,2026-06-01,2026-06-01,mlb-tex,mlb-stl,final,,,59,57,,,0.35,,,,,901.8,0.0,,,,,,,4,6,0,0.4,3,7,0,0.3,4.0169,3.8983,59,4.3333,4.5088,57,9,38,3.7632,3.7368,9,30,4.9,4.5333,2,1,3,-1,mlb-tex,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823131,MLB,2026,regular,2026-06-01,2026-06-01,mlb-nym,mlb-sea,final,,,59,60,,,0.35,,,,,3875.4,0.0,,,,,,,5,5,0,0.5,8,2,0,0.8,4.0508,4.2712,59,4.25,3.75,60,6,21,3.1429,4.0476,6,21,4.5714,3.6667,2,3,5,1,mlb-sea,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823702,MLB,2026,regular,2026-06-01,2026-06-01,mlb-cws,mlb-min,final,,,59,60,,,0.35,,,,,574.8,1193.9,4,6.75,2.5,4,2.5,6.75,7,3,0,0.7,4,6,0,0.4,4.661,4.5254,59,4.5833,4.9333,60,9,34,3.6176,4.5588,9,35,4.5714,4.8286,6,9,15,3,mlb-min,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823781,MLB,2026,regular,2026-06-01,2026-06-01,mlb-sf,mlb-mil,final,,,59,56,,,0.35,,,,,1463.1,1615.2,,,,,,,3,7,0,0.3,7,3,0,0.7,3.9322,4.7458,59,4.7857,3.4643,56,9,37,3.6486,4.7297,9,30,5.1667,3.4667,2,16,18,14,mlb-mil,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824027,MLB,2026,regular,2026-06-01,2026-06-01,mlb-col,mlb-laa,final,,,60,60,,,0.35,,,,,1323.3,3414.4,,,,,,,3,7,0,0.3,6,4,0,0.6,4.1833,5.5667,60,4.25,5.1,60,8,38,4.5,5.5263,8,28,4.0,5.0357,9,8,17,-1,mlb-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824510,MLB,2026,regular,2026-06-01,2026-06-01,mlb-kc,mlb-cin,final,,,59,58,,,0.35,,,,,1332.7,0.0,,,,,,,2,8,0,0.2,6,4,0,0.6,3.7458,4.7458,59,4.4138,4.9655,58,8,31,3.9355,4.5161,8,23,4.3913,5.087,9,2,11,-7,mlb-kc,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825078,MLB,2026,regular,2026-06-01,2026-06-01,mlb-lad,mlb-ari,final,,,59,58,,,0.35,,,,,574.9,1792.8,3,5.3333,2.6667,3,2.6667,5.3333,8,2,0,0.8,6,4,0,0.6,5.322,3.1356,59,4.5517,4.4138,58,10,38,5.0526,3.1842,10,40,4.575,4.25,1,4,5,3,mlb-ari,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822728,MLB,2026,regular,2026-06-02,2026-06-02,mlb-mia,mlb-wsh,final,,,61,61,,,0.35,,,,,0.0,0.0,4,5.5,3.75,4,3.75,5.5,5,5,0,0.5,6,4,0,0.6,4.2131,4.623,61,5.3607,5.4098,61,11,42,4.3095,4.5476,11,44,5.4545,5.4773,7,3,10,-4,mlb-mia,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822971,MLB,2026,regular,2026-06-02,2026-06-02,mlb-det,mlb-tb,final,,,61,57,,,0.35,,,,,0.0,0.0,1,10.0,9.0,1,9.0,10.0,3,7,0,0.3,4,6,0,0.4,3.8197,4.4426,61,4.7544,4.4386,57,11,39,3.6154,4.4872,11,42,5.0238,4.5,8,0,8,-8,mlb-det,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823052,MLB,2026,regular,2026-06-02,2026-06-02,mlb-tex,mlb-stl,final,,,60,58,,,0.35,,,,,0.0,0.0,1,2.0,1.0,1,1.0,2.0,5,5,0,0.5,3,7,0,0.3,3.9833,3.85,60,4.2759,4.4655,58,9,38,3.7632,3.7368,9,30,4.9,4.5333,7,4,11,-3,mlb-tex,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823129,MLB,2026,regular,2026-06-02,2026-06-02,mlb-nym,mlb-sea,final,,,60,61,,,0.35,,,,,0.0,0.0,1,2.0,3.0,1,3.0,2.0,4,6,0,0.4,8,2,0,0.8,4.0167,4.25,60,4.2295,3.7213,61,6,21,3.1429,4.0476,6,21,4.5714,3.6667,3,8,11,5,mlb-sea,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823460,MLB,2026,regular,2026-06-02,2026-06-02,mlb-sd,mlb-phi,final,,,58,59,,,0.35,,,,,195.5,3842.5,3,1.0,3.3333,3,3.3333,1.0,3,7,0,0.3,5,5,0,0.5,3.9138,4.0172,58,3.8983,4.339,59,9,33,4.7273,4.3333,9,37,4.4324,4.6757,2,3,5,1,mlb-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823541,MLB,2026,regular,2026-06-02,2026-06-02,mlb-cle,mlb-nyy,final,,,61,59,,,0.35,,,,,653.5,4028.3,,,,,,,5,5,0,0.5,6,4,0,0.6,4.082,4.0656,61,5.1695,3.5085,59,9,33,4.1515,4.2727,9,41,5.4878,3.4634,9,4,13,-5,mlb-cle,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823700,MLB,2026,regular,2026-06-02,2026-06-02,mlb-cws,mlb-min,final,,,60,61,,,0.35,,,,,0.0,0.0,5,6.6,3.8,5,3.8,6.6,6,4,0,0.6,4,6,0,0.4,4.6833,4.6,60,4.6557,4.9508,61,9,34,3.6176,4.5588,9,35,4.5714,4.8286,4,6,10,2,mlb-min,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823782,MLB,2026,regular,2026-06-02,2026-06-02,mlb-sf,mlb-mil,final,,,60,57,,,0.35,,,,,0.0,0.0,1,2.0,16.0,1,16.0,2.0,3,7,0,0.3,7,3,0,0.7,3.9,4.9333,60,4.9825,3.4386,57,9,37,3.6486,4.7297,9,30,5.1667,3.4667,3,8,11,5,mlb-mil,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824026,MLB,2026,regular,2026-06-02,2026-06-02,mlb-col,mlb-laa,final,,,61,61,,,0.35,,,,,0.0,0.0,1,9.0,8.0,1,8.0,9.0,4,6,0,0.4,6,4,0,0.6,4.2623,5.6066,61,4.3115,5.1639,61,8,38,4.5,5.5263,8,28,4.0,5.0357,8,2,10,-6,mlb-col,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824189,MLB,2026,regular,2026-06-02,2026-06-02,mlb-pit,mlb-hou,final,,,60,61,,,0.35,,,,,1828.9,0.0,,,,,,,6,4,0,0.6,7,3,0,0.7,5.0167,4.5,60,4.4426,4.9836,61,8,35,5.4,4.2,8,31,4.129,4.3226,10,6,16,-4,mlb-pit,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824511,MLB,2026,regular,2026-06-02,2026-06-02,mlb-kc,mlb-cin,final,,,60,59,,,0.35,,,,,0.0,0.0,1,9.0,2.0,1,2.0,9.0,3,7,0,0.3,5,5,0,0.5,3.8333,4.7,60,4.3729,5.0339,59,8,31,3.9355,4.5161,8,23,4.3913,5.087,3,4,7,1,mlb-cin,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824675,MLB,2026,regular,2026-06-02,2026-06-02,mlb-ath,mlb-chc,final,,,59,60,,,0.35,,,,,2878.2,427.8,,,,,,,3,7,0,0.3,3,7,0,0.3,4.2712,4.8475,59,4.7333,4.4167,60,10,35,4.7429,4.8857,10,34,4.8529,4.1176,2,1,3,-1,mlb-ath,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824754,MLB,2026,regular,2026-06-02,2026-06-02,mlb-bal,mlb-bos,final,,,60,58,,,0.35,,,,,576.1,880.5,3,4.6667,8.3333,3,8.3333,4.6667,7,3,0,0.7,4,6,0,0.4,4.5833,5.2167,60,3.9828,4.069,58,8,33,4.7576,5.3333,8,34,3.6471,4.3235,4,2,6,-2,mlb-bal,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
824918,MLB,2026,regular,2026-06-02,2026-06-02,mlb-tor,mlb-atl,final,,,60,60,,,0.35,,,,,921.5,579.0,,,,,,,6,4,0,0.6,6,4,0,0.6,4.0667,4.1833,60,5.2667,3.45,60,9,30,4.1333,3.9,9,35,5.8,3.6571,3,4,7,1,mlb-atl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
825079,MLB,2026,regular,2026-06-02,2026-06-02,mlb-lad,mlb-ari,final,,,60,59,,,0.35,,,,,0.0,0.0,4,4.25,3.0,4,3.0,4.25,7,3,0,0.7,6,4,0,0.6,5.25,3.15,60,4.5424,4.3559,59,10,38,5.0526,3.1842,10,40,4.575,4.25,6,5,11,-1,mlb-lad,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822727,MLB,2026,regular,2026-06-03,2026-06-03,mlb-mia,mlb-wsh,final,,,62,62,,,0.35,,,,,0.0,0.0,5,5.8,3.6,5,3.6,5.8,5,5,0,0.5,6,4,0,0.6,4.2581,4.5968,62,5.3226,5.4355,62,11,42,4.3095,4.5476,11,44,5.4545,5.4773,4,1,5,-3,mlb-mia,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
822973,MLB,2026,regular,2026-06-03,2026-06-03,mlb-det,mlb-tb,final,,,62,58,,,0.35,,,,,0.0,0.0,2,9.0,4.5,2,4.5,9.0,4,6,0,0.4,3,7,0,0.3,3.8871,4.371,62,4.6724,4.5,58,11,39,3.6154,4.4872,11,42,5.0238,4.5,7,2,9,-5,mlb-det,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823051,MLB,2026,regular,2026-06-03,2026-06-03,mlb-tex,mlb-stl,final,,,61,59,,,0.35,,,,,0.0,0.0,2,4.5,2.5,2,2.5,4.5,6,4,0,0.6,3,7,0,0.3,4.0328,3.8525,61,4.2712,4.5085,59,9,38,3.7632,3.7368,9,30,4.9,4.5333,3,5,8,2,mlb-stl,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823130,MLB,2026,regular,2026-06-03,2026-06-03,mlb-nym,mlb-sea,final,,,61,62,,,0.35,,,,,0.0,0.0,2,2.5,5.5,2,5.5,2.5,4,6,0,0.4,8,2,0,0.8,4.0,4.3115,61,4.2903,3.7097,62,6,21,3.1429,4.0476,6,21,4.5714,3.6667,7,1,8,-6,mlb-nym,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823456,MLB,2026,regular,2026-06-03,2026-06-03,mlb-sd,mlb-phi,final,,,59,60,,,0.35,,,,,0.0,0.0,4,1.25,3.25,4,3.25,1.25,3,7,0,0.3,6,4,0,0.6,3.8814,4.0,59,3.8833,4.3,60,9,33,4.7273,4.3333,9,37,4.4324,4.6757,2,3,5,1,mlb-phi,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
823540,MLB,2026,regular,2026-06-03,2026-06-03,mlb-cle,mlb-nyy,final,,,62,60,,,0.35,,,,,0.0,0.0,1,9.0,4.0,1,4.0,9.0,5,5,0,0.5,6,4,0,0.6,4.1613,4.0645,62,5.15,3.6,60,9,33,4.1515,4.2727,9,41,5.4878,3.4634,5,4,9,-1,mlb-cle,"{""common_opponents"": 1, ""games_played"": 1, ""head_to_head"": 1, ""home_advantage"": 1, ""last10_form"": 1, ""season_scoring"": 1, ""travel_km"": 1}"
